Headline,Outlet,Is_Clickbait
Průsak vody komplikuje opravy libereckého kina Varšava. Divákům by se mělo otevřít až v září,iROZHLAS,0
Distributoři paliv připustili možnou dohodu s Babišem. Ten chce zastropovat marže nafty a benzinu,iROZHLAS,0
"Střety v Bělehradě. Policie prohledala sídlo univerzity. ‚Psi, zrádci,‘ křičeli na demonstraci studenti",iROZHLAS,0
"Problém s kormorány či bobry. Na Klatovsku rybáři vyloví rybníky, do budoucna chtějí změnit strategii",iROZHLAS,0
‚Neděláme sekretariát pro Turka.‘ Ministr Červený navzdory škrtům zřídil oddělení Green Dealu,iROZHLAS,0
"Deficit veřejných financí loni mírně stoupl na 2,1 procenta HDP. Míra zadlužení institucí stoupla",iROZHLAS,0
"Po dvaceti letech to chutná skvěle, říká gólman Kovář o postupu na fotbalové MS. Na penalty si věřil",iROZHLAS,0
"Začíná oprava silnice u Stínavy na Prostějovsku. ‚Je to malé velké vítězství,‘ komentuje místostarosta",iROZHLAS,0
Smlouva s Vatikánem je podle Ústavního soudu problematická. Vadí zpovědní tajemství,iROZHLAS,0
Na důchod by kvůli ukončení těžby nedosáhlo asi 105 horníků na Karvinsku. Stát jim až 219 směn odpustí,iROZHLAS,0
"Zájem je, peníze ne. Města a obce neví, zda letos dostanou finance na podporu dostupného bydlení",iROZHLAS,0
"České Švýcarsko otevírá Divokou soutěsku. V květnu se snad dočká i Edmundova soutěska, čekají ji sanace",iROZHLAS,0
"Zimní za letní. Mění se sezonní pravidla pro pneumatiky, autoservisy na Vysočině mají plno",iROZHLAS,0
"Lekla jsem se, že je mrtvá. Dívky v Šumperku experimentovaly s drogami, stav jedné z nich byl vážný",Novinky,0
Trump zvažuje stažení USA z NATO,Novinky,0
"Volkswagen představuje nový Atlas, vlajkové SUV pro USA",Novinky,0
"Baterie z elektrokola vážně zranila chlapce v Praze. Cyklista odjel, hledá ho policie",Novinky,0
"Sexuální abstinence zhoršuje kvalitu spermií, a tedy i plodnost, ukázala studie",Novinky,0
Ostravský rapper Hard Rico dostal za loupež a vydírání čtyři roky vězení,Novinky,0
Velikonoce v Televizi Seznam slibují zábavu,Novinky,0
Zemřel bývalý poslanec ODS Pleva,Novinky,0
Parasailing se škaredě zvrhnul. Turistovi se za letu přetrhlo lano a spadnul do moře,Novinky,0
Ve vojenském areálu v Nevadě se zřítila stíhačka F-35,Novinky,0
"Identifikace občanů má výpadky, lidé se nemohou připojit ke službám státu",Novinky,0
"Mít děti musí přijít do módy. Bez bytů to nepůjde, říká exministryně práce",Novinky,0
"Jsme odsouzeni k porážce, přiznal vysoce postavený ruský důstojník",Novinky,0
Trefa Miroslava Kalouska: Nedělejme si to horší,Novinky,0
Benzín v USA zdražil nad klíčovou hranici. Trumpův slib dostává trhliny,Novinky,0
"Bála se o svůj život. Muž z Děčínská terorizoval bývalou přítelkyni, do bytu vlezl oknem",Novinky,0
Hackeři ochromili městský úřad na Třebíčsku,Novinky,0
ŘSD uzavřelo s Agrofertem neplatné smlouvy. Peníze ale firmě zaplatit musí,Novinky,0
Bonjour a merci nestačilo. Šéf Air Canada odchází po skandálu s anglickou kondolencí,Novinky,0
Mezinárodní letiště na Floridě přejmenují po Trumpovi,Novinky,0
Který mazanec je nejlepší? Vyzkoušeli jsme kynutý i tvarohový,Novinky,0
Nebetyčný rozdíl. Rotterdamská zastupitelka si ve volební kampani upravila fotku a zesměšnila se,Novinky,0
"Deficit veřejných financí loni stoupl na 2,1 procenta HDP",Novinky,0
Žalobci poslali k soudu gang výrobců nebezpečných syntetických drog,Novinky,0
Banky přitvrzují vůči investičním hypotékám. Tisíce lidí budou potřebovat více peněz,Novinky,0
"Lidé v recenzích věří víc souhrnům tvořeným AI než lidmi, ukázal průzkum",Novinky,0
Itálie kvůli válce odloží uzavření svých uhelných elektráren o 13 let,Novinky,0
Ústavní soud shodil smlouvu ČR s Vatikánem,Novinky,0
"Z ANO ho vyhodili. Jsem zklamán zásahy shora, říká náměstek primátorky",Novinky,0
Skupina Jelen v klipu zpívá s Adélou Orlovou písničku Bílý klávesy a láká na Jelenfesty,Novinky,0
Trump zvažuje stažení USA z NATO kvůli nezapojení spojenců do války s Íránem,SeznamZpravy,0
Pohled ze čtyř zemí: Nejtěžší Orbánova bitva ovlivní celý Visegrád,SeznamZpravy,0
"Čeká nás spirálová inflace, to je fakt, říká Rafaj",SeznamZpravy,0
Identifikace občanů v on-line komunikaci s úřady částečně nefunguje,SeznamZpravy,0
"Ministr Červený po zvolení převedl rodinný dům na svou manželku, ten nepřiznal",SeznamZpravy,0
„V radě dlouho neseděl výkonný umělec.“ Do televizní rady chce Hynek Čermák,SeznamZpravy,0
"Ceny ropy na počátku nového měsíce klesají, Brent je pod 100 USD za barel",SeznamZpravy,0
"Zemřel bývalý dlouholetý poslanec ODS Petr Pleva, bylo mu 66 let",SeznamZpravy,0
Běží poslední měsíc na podání daňového přiznání. Na co si dát pozor,SeznamZpravy,0
"Ratifikaci smlouvy s Vatikánem nyní nelze dokončit, rozhodl Ústavní soud",SeznamZpravy,0
Rapper Hard Rico dostal v Ostravě čtyřletý trest za loupež a vydírání,SeznamZpravy,0
Oceány se náhle prudce oteplují. A na obzoru je „divné“ El Niño,SeznamZpravy,0
Spojené arabské emiráty se chtějí zapojit do bojů o otevření Hormuzského průlivu,SeznamZpravy,0
Řezat do zdravých lidí se nesmí. Olomoucká kauza je zlý strašák,SeznamZpravy,0
"Deficit veřejných financí loni mírně stoupl na 2,1 procenta HDP",SeznamZpravy,0
"Přijímačky CERMAT se blíží. Nedohánějte učení a nestresujte děti, radí experti",SeznamZpravy,0
Ruský dronový útok poničil průmyslový areál v západoukrajinském Lucku,SeznamZpravy,0
450 korun za oběd domů. Foodora loni poprvé vydělala,SeznamZpravy,0
Kolik stojí streamovací služby v Česku,SeznamZpravy,0
"Ano, jsme „smějící se bestie“. Data to dokládají",SeznamZpravy,0
Babiš je naštvaný na dva ministry. Ve hře je i rošáda ve vládě,SeznamZpravy,0
"TikTok chce poskytovat finanční služby v Brazílii, píše Reuters",SeznamZpravy,0
Orbána mohou zastavit Orbánovy dluhy,SeznamZpravy,0
Izraelské útoky v okolí Bejrútu podle libanonských úřadů zabily sedm lidí,SeznamZpravy,0
"Zendaya a Pattinson zvrací z lásky. Film budí kontroverze, ale je skvělý",SeznamZpravy,0
"Na Krymu se zřítil ruský vojenský letoun, zemřelo 29 lidí, uvedla Moskva",SeznamZpravy,0
"USA útoky na Írán ukončí během dvou nebo tří týdnů, řekl Trump",SeznamZpravy,0
"Strategie Babiše proti čerpadlářům. „Neví to, nebo to říká schválně“",SeznamZpravy,0
"Majitel bytu ukázal fotky, kvůli kterým využil nový bič na nájemníky",SeznamZpravy,0
Vystudoval chemii a dal se na výrobu drog! Žalobkyně žene k soudu gang 15 lidí,Blesk,1
"ONLINE: Dobyli jsme celou Luhanskou oblast, tvrdí Rusko. Už jednou něco podobného říkalo",Blesk,1
Pavel ukázal emoce v tribuně: „Je to tam!“ Český fotbalový triumf slaví i další politici,Blesk,1
Trump naštvaný kvůli Íránu: Zvažuje stažení USA z NATO! Alianci nazval „papírovým tygrem“,Blesk,1
Gauč na útěku! Kus nábytku se utrhl z vozíku přímo před policisty,Blesk,1
"Cyklistovi za jízdy vypadla z kola baterie, chlapci (12) zlomila nohu! Ujel, hledá ho policie",Blesk,1
Valentýnka to vzala na svět hopem: Doma si ji odrodil tatínek,Blesk,1
Řidič v Lučanech srazil dítě na přechodu a zmizel: Hledá ho policie,Blesk,1
Smutek v ODS: Náhle zemřel exposlanec Pleva (†66). Truchlí Fiala i Masarykova univerzita,Blesk,1
Patrasová po Felixově vtípku: Musím to vydržet! Slova o lítosti i démonech,Blesk,1
Podezřelého z únosu Maddie vyhnali z rodného města: Jeho pobyt strhl lavinu protestů,Blesk,1
"Babiš si pozval pumpaře: Dohodu na maržích si umíme představit, vzkazují",Blesk,1
Poslední rozloučení s influencerkou Mínou (†23): Tajný pohřeb v růžové rakvi!,Blesk,1
"Ústavní soud o smlouvě s Vatikánem, kterou zpochybnil i Pavel: Zatím ji nelze ratifikovat",Blesk,1
Tramvaj v Hloubětíně srazila stařečka (85): Částečně mu amputovala nohu!,Blesk,1
Krabička obyčejných kopřiv do velikonoční nádivky za 50 korun!? Prodejce vysvětluje...,Blesk,1
"Na Krymu se zřítil ruský vojenský letoun: 29 mrtvých, stroj narazil do skály",Blesk,1
Uniklo ještě před oficiálním oznámením: Kdo všechno bude letos ve StarDance?!,Blesk,1
ONLINE: USA chtějí po válce přehodnotit vztahy s NATO. A střela u Kataru poškodila tanker,Blesk,1
"Prosluněné svátky: Bude se oteplovat, na Velikonoce až 23 °C! Sledujte radar Blesku",Blesk,1
Skutečné životy: Král z Pyšné princezny syna odnesl z koncentráku na zádech! Před sebevraždou kvůli komunistům ho ale nezachránil,Blesk,1
"Kylie Jennerová dráždí fanoušky: Užívám si život, vzkázala!",Blesk,1
Moderátorka Naked Attraction Monika Timková: Křehká provokace,Blesk,1
"Zuzana z Extrémních proměn bojuje s váhou 149 kilo, ale... Nový útok agresivní nemoci! Částečně ochrnula",Blesk,1
"„Znásilnil mě kněz, spravedlnosti jsem se nedočkala,“ říká přeživší Petra Panská",Blesk,1
Pohublá Urbanová prošla „peklem diet“ a chce do vedení Sněmovny. Uškodí jí spojení s Rakušanem?,Blesk,1
"Hádka o Okamuru, Klempíře a ČT! Nacher vs. Baxa ve studiu Blesku",Blesk,1
Policie znovu krotila Leo Beránka: Svědectví vyděšených sousedů: Křik a šílené rány!,Blesk,1
"Ucpaná ulička na Malé Straně: Turisti se „šprajcovali“, teď je průchod u Čertovky jednosměrka!",Blesk,1
Recepty u sousedů na drahou naftu? Strop na ceny i nižší daně! Kolik z ceny „spolkne” stát?,Blesk,1
Rok po smrti Aničky (†29): Dáda a Felix opět v objetí!,Blesk,1
Masakr v Paraguayi: Zpověď táty zavražděného Čecha!  Vrah byl synův kamarád,Blesk,1
Zemřel král českých kaskadérů! Ludvík Wolf (†86) dostal i facku od Gotta,Blesk,1
Hledáte stylový mobil na fotky i výlety? Nová řada vsází na výdrž i chytré funkce,Blesk,1
Pravidla výherních křížovek časopisu Blesk Vaše recepty č. 3/2026,Blesk,1
Drsné útoky Sáry Saudkové na milenku svého muže: Jste běhna z Karviné a zhoubný nádor!,Super,1
"Tajný pohřeb influencerky Míny (†23): Růžovo-bílá rakev podle jejího přání, naposledy se rozloučila rodina i přátelé",Super,1
Pavel Nedvěd řídil divoké oslavy v kabině: Dara Rolins zveřejnila bujaré video. Chorý a spol. přeřvali její megahit,Super,1
Překvapivý křest: Cukrující Dáda s Felixem i Slováčkova starší dcera René. Vyvrátila fámy o rakovině!,Super,1
Zuzana z Extrémních proměn má 149 kilo a bojuje s roztroušenou sklerózou. Obezita má vliv i na její partnerský život,Super,1
Další hvězda StarDance odtajněna. Na taneční parket míří láska Jakuba Prachaře,Super,1
Survivor 2026: Taktiky nabírají na obrátkách. Do hry vstoupil riskantní tah,Super,1
Líbánky Muradova a jeho krásné Sabiny: Půl roku po svatbě vystavuje tanečnice dokonalé tělo v bikinách v Mexiku,Super,1
"Na větší prsa nezanevřela, ani když jí praskl silikon: Kráska z Miss ukázala v sexy košilce nové implantáty",Super,1
Kristýna Frejová se pochlubila krásnou dcerou. Vnučka Galatíkové už má za sebou maturitní ples,Super,1
"Hrozná ostuda, obul se exministr Rakušan do Babišovy zrzky a mluvčí vlády, bývalé rosničky Mráčkové",Super,1
Kam se poděl a jak dnes vypadá instruktor „Prťka“ ze Sněženek a machrů? Má čtyři děti a šest vnoučat,Super,1
"Ewa Farna řádila na pódiu s Marylou Rodowicz (80): Legendární polská zpěvačka klame tělem, na svůj věk vůbec nevypadá",Super,1
Ukáže prsa a nastane mír: Zelenskyj jmenoval konzulkou modelku s pikantní minulostí. Od aktů jde dělat diplomacii,Super,1
"V případu požáru ve zbrojovce obviněn další člověk, jiný zadržen v Bulharsku",CT24,0
"Na summitu NATO Česko zastoupí Babiš, Macinka a Zůna. S Pavlem vláda nepočítá",CT24,0
"Pět zemí EU požaduje zavedení mimořádné daně pro energetické firmy, píše Reuters",CT24,0
"Írán popřel, že by odmítl jednat o konci války. Čas na dohodu se krátí, hrozí Trump",CT24,0
"V Praze někdo vykradl bankomaty, poničil je asi výbušninou. Škoda je v milionech",CT24,0
USA dál pátrají po členovi posádky letounu sestřeleného nad Íránem,CT24,0
"Rusko zabíjelo na trhu v Nikopolu, Ukrajina cílila na ruské chemické závody",CT24,0
"Rostoucí ceny plynu, elektřiny či dopravy pociťují firmy i spotřebitelé",CT24,0
Polsko kvůli Rusku pracuje na protidronové zdi. Má chránit východní hranici NATO,CT24,0
"Izraelské a americké údery zasáhly petrochemický areál a Búšehr, tvrdí Írán",CT24,0
Trump nařídil vyplatit mzdy všem zaměstnancům ministerstva vnitřní bezpečnosti,CT24,0
V Británii obvinili tři muže ze žhářského útoku na sanitky židovské organizace,CT24,0
"S Velikonocemi policie tradičně posiluje hlídky, nechybí ani v ulicích",CT24,0
"USA ztratily v Perském zálivu druhý bojový letoun v krátké době, píší média",CT24,0
Trump žádá v návrhu rozpočtu růst výdajů na obranu téměř o polovinu,CT24,0
"Turek hrozí Hnutí Duha zásahem do dotací. Aktivisté mají smůlu, vzkazuje",CT24,0
V řecké vládě končí ministři zapletení do skandálu s eurodotacemi,CT24,0
Na jindřichohradecké úzkokolejce vyjely po několika letech pravidelné vlaky,CT24,0
Trump zavádí nová cla na léky. Týkají se i EU,CT24,0
"Rusko provedlo další velký denní nálet na Ukrajinu, oběti hlásí několik oblastí",CT24,0
V Maďarsku se před volbami vyhrocuje nálada,CT24,0
Velikonoční opravy omezily pražské metro na části linky C i tramvaje u Anděla,CT24,0
Zakladatel obuvnického impéria a vizionář Tomáš Baťa se narodil před 150 lety,CT24,0
"USA začnou v Íránu ničit elektrárny a mosty, prohlásil Trump",CT24,0
Hormuzský průliv je další výzvou pro globalizaci,CT24,0
Studie: Pomalá digitalizace a byrokracie připravují stát o desítky miliard ročně,CT24,0
Kubánské úřady hlásí propouštění více než dvou tisíc vězňů,CT24,0
"Hegseth odvolal náčelníka armádního štábu, píše Reuters",CT24,0
"Ruští vojáci se dostávají do státní správy. Časovaná bomba, míní tamní historik",CT24,0
Z příjemce pomoci v globálního hráče. Ukrajina navazuje vztahy v Perském zálivu,CT24,0
"Austrálie hrozí pěti sítím vyšetřováním, prý dostatečně neověřují věk. Přehazuje problém jinam, míní Koubský",iROZHLAS,0
"Rozbourané domy, miny ve studnách. Největší evropské cvičiště SS bylo nedaleko Benešova",iROZHLAS,0
"Lávka naděje, Sousedská lávka, nebo Olzanka? Polský Hažlach a Karvinou už spojil most, teď hledá jméno",iROZHLAS,0
‚To se ještě nikomu z Čech nepovedlo.‘ Čtrnáctiletý Max se prozpíval do finále soutěže The Voice Kids,iROZHLAS,0
Zlaté od Ronalda i růžové od Yamala. Bývalý fotbalista z Bělotína nasbíral za 11 let na 500 párů kopaček,iROZHLAS,0
Kriminalisté obvinili v případu požáru v Pardubicích dalšího člověka. Jiný je zadržený v Bulharsku,iROZHLAS,0
Zdražující se ropa i hnojiva. Profituje Rusko z konfliktu na Blízkém východě?,iROZHLAS,0
"Klicperovu Potopu hrají semilští ochotníci v hospodě. Staročeský autor má co říct i dnes, chválí si režisér",iROZHLAS,0
D11 u středočeských Jiren je uzavřena v obou směrech kvůli bourání mostu. Provoz bude obnoven ráno,iROZHLAS,0
"‚Nevěděli jsme, že tu je,‘ říká člen spolku. V Bořislavi na Teplicku se zachoval jeden z mála Božích hrobů",iROZHLAS,0
Závod univerzitních osmiveslic na Temži vyhrála počtvrté v řadě Cambridge,iROZHLAS,0
"Druhý letoun USA sestřelen v jeden den? Zpochybnilo by to Trumpovo tvrzení o celkové převaze, říká expert",iROZHLAS,0
Květinový dort i záhon s tulipány. Velikonoční výstavou vítají jaro na zámku v Jindřichově Hradci,iROZHLAS,0
Schick v Leverkusenu proměnil penaltu a je prvním Čechem se sto góly v prestižních ligách,iROZHLAS,0
"Írán má jen 48 hodin na uzavření dohody, jinak se na ně snese peklo, napsal Trump",iROZHLAS,0
"Ptačí park Kosteliska získal býka uherského skotu, činnost stáda je zásadní pro druhovou pestrost",iROZHLAS,0
"Orbán jako tanečník, Magyar jako pistolník. Výstava v Budapešti zkoumá vztah Maďarů k politikům",iROZHLAS,0
Hokejisté Sparty vyhráli na ledě Pardubic a vyrovnali semifinálovou sérii. Třinec přehrál Vary i podruhé,iROZHLAS,0
"Už si umím říct, co chci, a vydat se vlastní cestou. Pro nové album to platí naprosto, naznačuje zpěvačka Zaz",iROZHLAS,0
"Trump, Pavel a Macinkovo špičkování",iROZHLAS,0
